9/1/2021," '@NovalAssegaf ""Pernah"" makan.. bukan tiap hari atau tiap kali makan .. Imam Ahmad bin Hanbal, ulama mujtahid fiqih, paling paham sunnah. . Mustahil ngajari makan tdk sehat, kurang gizi seperti ini. Ini bukan ""zuhud"" tapi merusak badan, kufur nikmat kesehatan.'", kikikyaranusa,0
9/1/2021," '@Iteungik Klau gua ngomong jokowi cungkring,kurus....la itukan benar,jokowi badanya kuruskan,coba lo cek di apk BMI jokowi itu cungkring atau gemuk?\nmalah ngabalin pernah bilang "" jangan pilih presiden yang kurang gizi...😂""'", Prince_MahaRock,0
9/1/2021, '@sekseksekarr Fakultas kurang gizi?', dimasaryasa,0
9/1/2021," ""Begitu si Bego lahir, setiap ada orang lewat selalu ditendang si Bego ini. Udahlah kurang gizi, mamanya jg pincang-pincang, terus anak2 kampung sini masih suka mukul si Bego pake sapu lidi. It's just so insane how people can be so cruel towards a helpless wild animal.""", narawinsbw,0
9/1/2021, '@UnesaFess najisssss ate golek pembelaan taaa dishare nak base ngene? ben opo. baca rules dulu bossss. kekurangan gizi ta makane gaiso memahami rules. iqro iqro iqro. koclokkkk', yourewortthy,0
9/1/2021," '@fauzi0716 @FKadrun @geloraco Dibilang kurus udah ada yg nangis2, tapi dibilangin kurang gizi cebong hepi2 aja tuh😀'", Sundana_Papua,0
9/1/2021," '@Rizmaya__ @KPK_RI Ngadepin kasus Anies KPK jd letoy,,! Entahlah kurang gizi apa kurang suplemen, kt jg jd gelap gulita,,!'", Daspan_Arya,0
9/1/2021, '@twinkledustt @UnesaFess Percuma pisan ngeladenin arek seng gaisok komunikasi kekurangan gizi kyoke🥵', divaaisyah28,0
9/1/2021, '@yogieyoo @txtaboutnicsap Aku iri dan aku bilang🥺😭', geminiisgem,0
9/1/2021, '@CNNIndonesia Emang gajinya ga cukup buat beli vitamin ya? Kasihan ya wakil rakyat pasti kurang gizi semua 😠😠', NanikR_Cece,0
9/1/2021," 'Pd dsrnya ga ada yg slh dg statemen poltisi PKS ini.\nYg namanya oposisi mmg hrslah bnyk berseberangan dg reposisi, apa lg demokrasi yg sdg menderita stunting stadium 3.\nKraskanlah suara kalian, tp jgn hanya di sosmed. Bila perlu gelutlah argumen di berbagai forum di DPR. https://t.co/Hf5McRXLcd'", WarasWareg,0
9/1/2021, 'telor gulung kurang gizi + lays 😩 \n#JKHBD_COOKING https://t.co/wN31MIIN9S', proubablyjk,0
9/1/2021, 'sekalinya cocok bikin dompet kurang gizi https://t.co/JFOUzdifna', nadyaamps,0
9/1/2021, '*spoiler manga tokrev(?)\nsadar gaksie mikey di masa depan kek org kurang gizi', smookyza,0
9/1/2021," 'PUNYA TEMEN KUPU-KUPUNYA LUCU BANGET, LAH PUNYAKU KAYAK KURANG GIZI😭😭'", seumsic,0
9/1/2021," 'Pengen nelpon kamu, boleh?'", geminiisgem,0
9/1/2021, '@voldygotnose Beli dimanaa😭', geminiisgem,0
9/1/2021, '@naistaa_ @sanjifanii Gizi buruk kyk e @KemenkesRI', Apriliofiros2,0
9/1/2021, '🦋🌻 mpan kalian lemah letih lesu gk sie? Ini aku loyo bgt kekurangan gizi gk di kasih makan kapten habis bersih² kapal tadi🤕 https://t.co/JBt7ZATnFv', Harukyucafe,0
8/31/2021, 'njir kurang gizi kocengnya', jenonnoo,0
8/31/2021, '@itskilluaaa Siapaaa ituuu👀👀', geminiisgem,0
8/31/2021, '@RealYany @NKRISAMPAIMATI @SantorinisSun kira2 lebih menjijikkan mana foto itu dgn junjungan loe yg kata ngabalin kurang gizi itu?? monggo wkwkwkk', GioFarubi,0
8/31/2021," '""makin cakep ya, tapi makin gendut juga"" ucap seorang ibu ibu yang terakhir ketemu 14 tahun lalu. Gw udh ga kurang gizi ya :\'( \nJadi gendut itu bukan dosa, kecuali lu makan pake uang haram :\')'", rpannci,0
8/31/2021, 'Lrt\n\nDitinggal istri sebentar langsung kurang gizi', IstriKyojurou,0
8/31/2021, '@chaxzmb Jambu stunting', Duke_of_Nowhere,0
8/31/2021," '@sayangabul ㅤ\nㅤ\nWhatsapp - Danu gendut\n\n: baru sadar??\n: gatau gue pusing kucing lo beneran amazing ✨\n: apart gue rame sama ketawa nya Tan karena main ama mbul doang anjir?\n: gila emang\n: disini dia dijamin gendut, tidak kekurangan gizi soalnya ada Tan.\n\nSent. \nㅤ\nㅤ'", PENULlSEMU,0
8/31/2021, '@dawongadgi @bbyfantasy_ Makin kurang gizi dompet nanti😭🤣', RirayR,0
8/31/2021, '@FerdinandHaean3 @AnakLolina2 Anggota dewan gizi buruk..sekarang nutrisi nya sudah mencukupi bang...!! https://t.co/Wpj3ZZBdTp', Samsoe75126470,0
8/31/2021," '@hamba_sahaaya Dua jam pertama, duh indahnya..abis itu mulai ngeluh kepanasan dll..seminggu kemudian, dievakuasi basarnas dalam kondisi gizi buruk dan hipotermia'", entolla_afnan,0
8/31/2021," ""@AliNgabalinNew Ngabalin : Seorang tokoh yg ada disegala lini rezim.. Lompat sana, lompat sini, Gaya ngabalin berdebat di Tv layak'y org yg tau adab.. Suka Potong pembicaraan, ngeles, berargumen lemah, dan bikin pusing. \n\nDoi adalah tokoh yg pernah ngatain jokowi kurang gizi :))""", hasferi,0
8/31/2021, '@menfesssyg Kurus gue dulu tiap hari mie instan kurus banget kek kurang gizi', MenfessJastip,0
8/31/2021," '@Leonita_Lestari @JekSepotek Kurang gizi jangkriknya jd oleng, mbak Nita 😂'", MercyZheng,0
8/30/2021, 'Pretttt bisanya bacot doang. Buktikan kalo ada intervensi.\n\nDasar kurang gizi !!! https://t.co/WN8Uiq5F7B', GerySpto,0
8/30/2021, '@geloraco @JuliusSt3 Menteri kurang gizi.', LurahKW,0
8/30/2021, '@calcifeir RIN GW HNYALAH SEEKOR MONYET GAGAL TUMBUH', whojackals,0
8/30/2021, '@thomatoe_ Childe kurang gizi cuz gak bisa makan pake sumpit', kazwuha,0
8/30/2021, 'OPOSISI Sejati tak Butuh KURSI &amp; Se IRIS ROTI Duniawi....\n\nHanya TAKUT Kepada illahi...\nTetap ISTIQOMAH di jalan Allah SWT.\n\nLEBIH Baik Kurang GIZI...\n\nDaripada Full GIZI dari HASIL KORUPSI.', morodjoyo,0
8/30/2021, '@jujutsutruggle KURANG GIZI ANJINGGGG https://t.co/64kfdwgHvF', sogoaway__,0
8/30/2021, '@sintiaastarina Wahhh asik bangett😍😍', geminiisgem,0
8/30/2021," 'bingung wktu gendut pada komen gini ""yaampun gendut banget, udah kecil gendut tinggal di gelundungkan aja""\n\neh pas dah berhasil diet pada komen lagi gini ""lah kok kurus banget sih,keg kekurangan gizi gk cocok ah..panta* gk berisi gak aduhai lagi""\n\nbacottttt!!!!! I hate your cocot'", zulfa_zafa,0
8/30/2021," 'Ada Ngabalin yg dulu sempat bilangin Jokowi kurang gizi, ikut demo Ahok kasus penistaan agama dan kini jadi\n#KoalisiParaPenjilat'", CncProgrammerX,0
8/30/2021, '@chaokritzelt akunya kurang gizi dan gaada oppa..i /g', chiisanakisekii,0
8/30/2021, 'demi allah kek ngomong sama tupai kurang gizi anjg https://t.co/Wf5uMi58zt', terjakarta,0
8/30/2021," '@elvanozdn ih kayanya hati gue kurang gizi, harus gue kasih scott emulsion ga sih?'", auditamarsha,0
8/30/2021, '@ShenoWirang @PDemokrat Demokrat bukan siapa2... hanya gerombolan orang2 GAGAL TUMBUH 😂😂', 1_shieldNKRI,0
8/30/2021, '@purplemoy Yuk bund nyari tukang santet🙏\nPengen gua jait aja tu mulutnya anjjj', geminiisgem,0
8/30/2021," 'Kadang ada saatnya aku melihat fotoku pas kurus merasa ""anjir koyo wong gizi buruk"" 😭'", Anna_JKT48,0
8/30/2021," '""Kamu mahasiswa tingkat akhir kan? Ko gemuk sih?""\n""Hehehe iyaaa, soalnya kan lagi skripsian bukan lagi kekurangan gizi🙏🏻"" \n\nAda aja pertanyaan, heran🙂'", ifmataetara,0
8/30/2021," 'Redmi koplo,emote kek kurang gizi'", heynakaaa,0
8/30/2021, '@AliNgabalinNew Akibat dipimpin orang kurang gizi kata new', TigerWo09746163,0
8/29/2021," '@tyongdeongi Gk boleh kucing shamming, kucingmu gede ya spill makanannya dong kasian kucing ak kurang gizi 😥'", morkleeon,0
8/29/2021," 'Contoh Mural Venjilat 🤣\nNegeri ini terlalu luas, tidak boleh ada pemimpin yang kurang gizi""\nTutur si penjilat\n\nNgabalin Venjilat https://t.co/kpGLhLndPw'", amareguzel,0
8/29/2021," '😭😭😭😭 LU TAU 24 SKS GUE TREMOR. KURANG GIZI, STREJ BANYAK TUGAS. NTU DIA SKS BUAT S1 DIAMBIL 3/4NYA DI SMT PERTAMA KALI YA 😭😭😭 https://t.co/fYers4sC84'", jaepian,0
8/29/2021," '@tawarass Sekelas aplikasi SMA aja lou dibuat babak belur sama treasure, ini malah pakek web yang ringkih kayak orang kurang gizi'", 7ohmyice,0
8/29/2021, '@chiirawits Pisangnya kurang gizi tuu', FKanawutt,0
8/29/2021," '@Miduk17 Mau lamar2 lagi, uda berasa mau dipecat yayasan wkwkwkwk. Lamar jadi stuntman nya doyok aja, pas bagian digebukin. Atau kalo gak jadi stuntman, jadi stunting, keren tuh.'", maulanaahmadsi1,0
8/29/2021, '@bertanyarl ituu lo kurang gizi jamet', OcklanL,0
8/29/2021," '@oh_sungjun Ibarat taek lencung yang dipake mupuk taneman, tanemannya pasti gagal tumbuh'", chouwkj,0
8/29/2021, '@lilyfrncn @alwayssobbing @angwnnnkim Jangan lupa bersyukur karena sudah punya gawean gaji di atas UMR guys karena ada tukang becak kurang gizi di luar sana pokoknya kalian g boleh sedih dasar angkatan tidak tahu diuntung', remajaasamurat,0
8/29/2021, 'Negara sakit karena di urus orang sakit ( kurang gizi) NGABALIN', KurmaDapoer,0
8/29/2021, '@KangUbiBakar94 beruang kurang gizi \U0001f972', masberuang_,0
8/29/2021, 'Negara sakit karena di urus orang kurang gizi', KurmaDapoer,0
8/29/2021," '@ZOO_FESS ga boleh, tapi kitten ku dulu pas baru aku rescue aku mandiin, terpaksa, kalo masih kotor ga dikasih masuk sama mama, tp dia udah sebulanan lebih kayanya, soalnya dia udah bisa semuanya, tp badannya aja kecil krn kurang gizi, kalo yg di foto itu masih seminggu 2 minggu, ga boleh'", dazenexist,0
8/29/2021, '@wong_ngisoran @msaid_didu Badan udah kerempeng kurang gizi suka berbohong malas beribadah suka berhutang udah bau tanah .', ajeaja07,0
8/29/2021," '@FKadrun @OKIAFRIANDI3 Hukum dan aparat penegak hukum di indonesia sudah mengadopsi hukum filem india.lucu-lucuan.perampok trilyunan dihukum 3 thn sementara maling receh di hukum 5 thn,situan takur kurang gizi minta 3 periode?'", anakKiLurah1,0
8/29/2021," 'Seandainya kepiting disini pada subur"" kek gini😌 belakangan ini makan kepiting pada kurang gizi semua \U0001f972 https://t.co/U9V3gvAGIR'", jessxang,0
8/28/2021, '@panca66 Kambing kurang gizi pula 🤪', yusfi5150,0
8/28/2021," '..\nKk : *ga angkat telpon pas dari sabtu sampe minggu*\n\nKk : *video call* Hai ma, kk lagi di bdg kemaren ke garut, skrg mau makan\n\nAibun : Pantesan ga ngangkat, makan apa disana? Makan yg enak jgn kurang gizi ya \n\n*telpon dimatikan*\nsantuy bgt si ibu, yawlaaa'", graciawnd,0
8/28/2021," 'kcg! ada yang tau gkk yaa kenapa kucing aku tuh makannya fine fine ajaa cuma perutnya engga gendut gendut, kayak kurang gizi gt lho😭 semenjak sembuh sakit malah perutnya kempes banget'", kochengfess,0
8/28/2021," '@bacotinhybe @bertanyarl Dilihat dari ketikannya, otak sama tangannya Mbak Laura kayak kekurangan gizi ga sihh???'", gummychup,0
8/28/2021, '@AliNgabalinNew Negara itu terlalu luas..bila dipimpin orang yg kurang gizi', RadenAl39393354,0
8/28/2021," '@pengarang_sajak Presiden Bodo\nPresiden Plonga Plongo\nPresiden Kurang gizi\nMacam macam yg mereka sematkan.\n\nNamun Apa yg terjadi, mereka terdiam &amp; terjungkal\nYg mereka anggap bodo plonga plongo &amp; kurang gizi itu, ternyata sangat taktis &amp; piawai membungkam PENJARAH uang RAKYAT.\n\nDan biarkan MATI'", KiBajolIjo,0
8/28/2021," '@chusnuIchotimah Harga diri mereka sebatas lobster. Dimana jaman pak ahok jd gub, mereka merasa kelaparan dan kurang gizi.'", Mantan_Ter,0
8/28/2021," '@bae_inhyuk @punpum Kelamaan, hyuk. Dari Thailand dikirim ke Korea keburu gizi buruk'", na_lnwoo,0
8/28/2021, '@rryaza @TsamaraDKI @aniesbaswedan mending lo kritik junjungan lo yg kerempeng KURANG GIZI yg ngebet ibukota baru plus 3 periode!dasar bipang OD!!!🤭🤭🤭', tegaxdirimu,0
8/28/2021," '@rooninginwood KG gue kaga ada crumbs2nya anjir, gizi buruk, kering kerontang, ini gue mau dayung gimana kisah yg ada gue kayak gesek atm yg kaga ada duitnya dah'", avvbert,0
8/28/2021," '@JENNOLEE23 @herubar Yg Husein kurang gizi,mana buruk rupa lagi👎🏻'", Gjlsbngtidplo,0
8/27/2021," 'Ketika kamu gagal tumbuh di perasaan orang lain. itu artinya, memang dia tidak layak untuk mendapatkan orang yang engga goodlooking kaya kamu.'", muhalzari,0
8/27/2021," '@deranader SIST, SAME. Sekarang dompetku kurang gizi 🙏🏼'", p3titekitten,0
8/27/2021, '@manjirosadboy kuda lo gizi buruk', sanzuharuchlyoo,0
8/27/2021," 'Apanih, font twitter gue kok kek aneh kekurangan gizi gini. Ihhh kek gimana gitu'", thgkie,0
8/27/2021, '@Ayuuurrrr Gagal tumbuh', w___rld,0
8/27/2021," '@KangUtang04 @Oziel15206338 @rinidyah6 @MCudink @UsepSunDa @awhsar @GhoibLurah @ArbyZakey3 @Anto1157 @HasanGazali6 Ngabalin: “Republik ini terlalu luas, hrs dipimpin oleh org2 yg kuat, org2 yg sehat, tidak boleh ada orang yg kurang gizi memimpin negeri ini”\n\n#Waspada3PeriodeBergulir \n#Waspada3PeriodeBergulir'", seanC37866888,0
8/27/2021," ""Sedih pas wawancara geleng terus, waktu ditanyain paper, magang, dll.\nTapi berulang bilang, jaman iship mengangkat mini project 'Pemberantasan gizi buruk di wilayah kerja PKM Penanggalan'.\n\nMemilih kerja setahun jadi PN yg fokus ke KIA, dan pernah ikut pelatihan neonatus di RSCM.""", imandahs,0
8/27/2021," '@adhams @dondihananto Aku gak pede, kelar covid kurus cekung kayak orang kurang gizi. Harus ikut kelasnya Mario dulu biar terlihat sangat metropolitan. Halaaaaah.'", almaujudy,0
8/27/2021," '@panggilakujuju aku cari satu satu dong nomernya, tapi nomer 4 ga ketemu😭 btw keren bgt huhu aku gambar orang aja masi kurus kek kekurangan gizi gitu'", thaiteajembura,0
8/27/2021, 'kurang gizi sumpah fontnya', rsexona,0
8/27/2021, '@raabanii @txtdrstoryWA Wkwkw aldos kurang gizi', Yooo49266879,0
8/27/2021, '@AliNgabalinNew Akibat di urus oleh orang kurang gizi ya om https://t.co/VyNrlhnAZ8', Anakdomo,0
8/26/2021, 'waktu liat ada yang mirror selfie dan badannya bagus. aku be like:\n\ncok anjing gua kaya kurang gizi bangsat', nairrrr__,0
8/26/2021," 'dan tadinya di dagu hampir muncul jerawat! langsung make exfo dan di calming sm ni hydrating toner, mantuuulllll bgt, gagal tumbuh tu jerawat. gue tipe jarang jerawatan gede, lebih ke bruntusan dan duo toner yg gue pake mampu menyelamatkan'", tonyakarenina,0
8/26/2021, '@timmykatsu Kurang gizi mba twtnya:(', yoghurtboba,0
8/26/2021," '@17joshuahong Mleyot pedangnya yankkk :"" kaya kurang gizi'", 17seokminlee,0
8/26/2021, 'NYERAH AJE KENAPE SI??? kurang gizi lo be2 ha? https://t.co/DnY9guuzU2', angxlsndxmons,0
8/26/2021," 'berlinting-linting kusunting,\nnampaknya kita begitu genting perkara hal tak penting, akting pontang-panting dalam insting yang stunting.. ®'", StNormagomedon,0
8/26/2021, 'aku mau bikin abs tapi gak tau nanti hasilnya jadi kaya kurang gizi ap gmn t___t', theorIandoboy,0
8/26/2021," 'Pengen nonton konser Iwan Fals menyanyikan lagu Coretan Dinding Kota dan lagu yg liriknya ""...orang pintar tarik subsidi, anak kami kurang gizi.."" https://t.co/7WFwpNxXTW'", 3rtamuharlis,0
8/26/2021, 'ishhh kecambah ak gagal tumbuh', jkcore8,0
8/26/2021, 'klo aku gendutan lo pasti masi ngelirik mbk² yang kurang gizi itu. dah lah aku memang bukan seleramu', aysunflwr,0
8/26/2021," '@anandaptr02 @kochengfess Contoh nyata si Cali, waktu baru direscue kek kurang gizi (foto kiri), lgsg disteril, sekarang jadi yg kanan😆 https://t.co/mcdbt3V0Li'", CaldutRabbit,0
