9/3/2021," 'sok tau lo, blm aja diblg kekurangan gizi, cacingan, dll https://t.co/TrJeTo3ZJG' ", 1 (0.995) ,1,"gizi, kurang, anak, makan, buruk, banyak, akibat, buat, susu, bawah","['sok', 'blm', 'diblg', 'kurang', 'gizi', 'cacing']",-1
9/3/2021," '@melancholiau Haha kata siapa, yg ada malah\n""Ati-ati dibawa angin ntar terbang""\n""Ini badan apa triplek""\n""Yg banyak makan biar ga kurang gizi""' ", 1 (0.998) ,1,"stunting, cegah, desa, bandung, sehat, tekan, sama, posyandu, hadir, ikan","['haha', 'kata', 'siapa', 'ati', 'ati', 'bawa', 'angin', 'ntar', 'terbang', 'badan', 'triplek', 'banyak', 'makan', 'kurang', 'gizi']",-1
9/3/2021," '@klairsm @eucalipts @halcyjeons @AREAJULID Daripada lu hidup menderita,dijulidin mah cmn korban perasaan, lha klo yg diatas mah susah lahir batin, emang ga dijulidin jg ma org klo anak2 loe nangis2 kelaparan keleleran kurang gizi' ", 1 (0.9986) ,1,"gizi, kurang, anak, makan, buruk, banyak, akibat, buat, susu, bawah","['hidup', 'derita', 'dijulidin', 'cmn', 'korban', 'asa', 'lha', 'atas', 'susah', 'lahir', 'batin', 'dijulidin', 'ma', 'org', 'anak', 'loe', 'nang', 'lapar', 'leler', 'kurang', 'gizi']",-1
9/3/2021," 'Dasar bangsat\nEmng lu cakep ? Berduit ? Lu sempurnaa ? Kalo gamau istri gendut noh nikah ama tiangg\nLangsinh seumur idup anying, lgian mama abis nglahirin sebulan mana bisa diet, ank lu ntar nyusu apa klo maknya kekurangan gizi ?? \nMasih ada orang pmikiran kek gini https://t.co/GwLYMvHhNM' ", 1 (0.9571)  2 (0.0423) ,1,"stunting, anak, gizi, indonesia, cegah, sehat, balita, jadi, tumbuh, ibu","['dasar', 'bangsatemng', 'cakep', 'duit', 'sempurnaa', 'gamau', 'istri', 'gendut', 'noh', 'nikah', 'ama', 'tiangglangsinh', 'umur', 'idup', 'anying', 'lgian', 'mama', 'abis', 'nglahirin', 'bulan', 'mana', 'diet', 'ank', 'ntar', 'nyusu', 'maknya', 'kurang', 'gizi', 'orang', 'pmikiran']",-1
9/3/2021," 'lagi kasih ASI suruh diet??????\nanak lu diare,kurang gizi dll gimana?????\nistri lo lagi ntar yg disalahin 😪 https://t.co/qGAi2tl4hD' ", 1 (0.9975) ,1,"gizi, kurang, makan, anak, buruk, banyak, sama, badan, orang, stunting","['kasih', 'asi', 'suruh', 'diet', 'anak', 'diare', 'kurang', 'gizi', 'gimana', 'istri', 'ntar', 'disalahin']",-1
9/3/2021," '@melancholiau Kata siapa? Yg kurus jg sering dibilang cacingan, kerempeng, ketiup angin juga terbang, kurang gizi, ga dikasih makan sama ortu. Gausah dibandingin, skinnyshaming jg sama sakitnya' ", 1 (0.9986) ,1,"gizi, kurang, makan, anak, buruk, banyak, sama, badan, orang, stunting","['kata', 'siapa', 'kurus', 'sering', 'bilang', 'cacing', 'kerempeng', 'tiup', 'angin', 'terbang', 'kurang', 'gizi', 'kasih', 'makan', 'sama', 'ortu', 'gausah', 'dibandingin', 'skinnyshaming', 'sama', 'sakit']",-1
9/3/2021," 'Society emang anjing banget soal skinnyshaming kayak kesedihan dan sakit hati kita invalid. Padahal yaa siapa gak emosi dibilang ""kurus amat kayak kurang gizi"" ""gak usah diet"" ""makan yang banyak"". Porsi makan gue tiap hari se-nasi bungkus warteg juga GAK BAKAL gendut— https://t.co/if9NZVhBHN' ", 1 (0.999) ,1,"gizi, kurang, makan, anak, buruk, banyak, sama, badan, orang, stunting","['society', 'anjing', 'banget', 'soal', 'skinnyshaming', 'sedih', 'sakit', 'hati', 'invalid', 'yaa', 'siapa', 'emosi', 'bilang', 'kurus', 'kurang', 'gizi', 'usah', 'diet', 'makan', 'banyak', 'porsi', 'makan', 'tiap', 'hari', 'nasi', 'bungkus', 'warteg', 'bakal', 'gendut']",-1
9/3/2021, 'Respect gw buat dia udh abis sejak dia mengejek anak kekurangan gizi di Afrika. Mau alasan kebijaksanaan apapun udh ga akan masuk. 😁 https://t.co/d5xeVDogP5' , 1 (0.8947)  2 (0.1037) ,1,"stunting, anak, gizi, indonesia, cegah, sehat, balita, jadi, tumbuh, ibu","['respect', 'buat', 'abis', 'sejak', 'ejek', 'anak', 'kurang', 'gizi', 'afrika', 'mau', 'alas', 'bijaksana', 'masuk']",-1
9/3/2021," 'deh betul2 area julid hajsdkahahahahah \ntp suaminya perlu edukasi sih, klo ank lu mau kurang gizi gpp suruh emaknya diet aja..... org abis ngelahirin tuh hrs byk mkn, biar gizi anknya terpenuhi krn makanannya ya cuma dri ASI doang.' ", 1 (0.9245)  2 (0.0748) ,1,"stunting, anak, gizi, indonesia, cegah, sehat, balita, jadi, tumbuh, ibu","['betul', 'area', 'julid', 'suami', 'perlu', 'edukasi', 'ank', 'mau', 'kurang', 'gizi', 'gpp', 'suruh', 'emaknya', 'diet', 'org', 'abis', 'ngelahirin', 'hrs', 'byk', 'mkn', 'gizi', 'anknya', 'penuh', 'makan', 'dri', 'asi', 'doang']",-1
9/2/2021," '@diesonne1901 @lovely_osho @tropical_alpaca @salmanitb Lah argumenya gak nyambung, dia ngomongin orang lain yang gak mampu finasial dan anaknya jadi kurang gizi.' ", 1 (0.7618)  3 (0.236) ,1,"stunting, angka, turun, program, tangan, perintah, cepat, target, tekan, tahun","['argumenya', 'nyambung', 'ngomongin', 'orang', 'finasial', 'anak', 'jadi', 'kurang', 'gizi']",-1
9/2/2021, 'Iya suruh diet.. giliran anak lu kurang gizi nyalahin bini.. laki modelan gini cocok jd tumbal proyek aja dah.. https://t.co/D83K0cr68w' , 1 (0.9147)  2 (0.0839) ,1,"stunting, anak, gizi, indonesia, cegah, sehat, balita, jadi, tumbuh, ibu","['iya', 'suruh', 'diet', 'gilir', 'anak', 'kurang', 'gizi', 'nyalahin', 'bini', 'laki', 'model', 'cocok', 'tumbal', 'proyek']",-1
9/2/2021," ""@BerryStroberi @AREAJULID Iya bener bgt \nKalau ibu menyusui susah mau diet Krn ngaruh jg ke bayinya ntr kurang gizi ibunya si bayi jg yg disalahkan diblg ngga' bs urus anak dll \nBlm lagi bawaannya laper mulu' Krn mskpn hbs makan jg nyr anaknya nyusu udh laper lg"" ", 1 (0.9991) ,1,"gizi, kurang, makan, anak, buruk, banyak, sama, badan, orang, stunting","['iya', 'bener', 'ibu', 'susu', 'susah', 'mau', 'diet', 'ngaruh', 'bayi', 'ntr', 'kurang', 'gizi', 'ibu', 'bayi', 'salah', 'diblg', 'ngga', 'bs', 'urus', 'anak', 'blm', 'bawa', 'laper', 'mulu', 'mskpn', 'hbs', 'makan', 'nyr', 'anak', 'nyusu', 'laper', 'lg']",-1
5/1/2021," 'Astagfirullah Sungguh Tega Nian, 21 Juta Data Ganda Penerima Bansos, Apakah Duit Negara Mengalir Terus Pak @KPK_RI \nPantas Rakyat Miskin Makin Bertambah, Balita Kontet Stunting Makin\nBanyak ? https://t.co/fW3iwWsnV1' ", 1 (0.6551)  2 (0.344) ,1,"stunting, anak, gizi, indonesia, cegah, sehat, balita, jadi, tumbuh, ibu","['astagfirullah', 'sungguh', 'tega', 'nian', 'juta', 'data', 'ganda', 'terima', 'bansos', 'duit', 'negara', 'alir', 'terus', 'pak', 'pantas', 'rakyat', 'miskin', 'makin', 'tambah', 'balita', 'kontet', 'stunting', 'makinbanyak']",-1
9/2/2021," 'baru lahiran disuruh diet. pengen anak lu gizi buruk? syukur2 bini lu masih idup dan ga kena baby blues. ngurus anak susah sat. jangankan ngerawat diri, waktu tidur aja keganggu krn bayi nya pasti kebangun mulu tengah malem. kata gue mending lu mati, idup juga jadi beban doang. https://t.co/nlC95foMxP' ", 1 (0.8371)  2 (0.1624) ,1,"stunting, anak, gizi, indonesia, cegah, sehat, balita, jadi, tumbuh, ibu","['baru', 'lahir', 'suruh', 'diet', 'ken', 'anak', 'gizi', 'buruk', 'syukur', 'bini', 'idup', 'kena', 'baby', 'blues', 'ngurus', 'anak', 'susah', 'sat', 'jangan', 'ngerawat', 'diri', 'waktu', 'tidur', 'ganggu', 'bayi', 'bangun', 'mulu', 'tengah', 'malem', 'kata', 'mending', 'mati', 'idup', 'jadi', 'beban', 'doang']",-1
9/2/2021," '@sbyfess mikir ga, yang dilahirin istrimu itu siapa? anakmu. kalo gamau istrimu gembrot jgn dihamilin. dipikir diet gampang apa ya. km mau ta istrimu body goals tp anakmu kurang gizi? istri abis ngelahirin harusnya dirawat yg bener bukan dicaci. ndang sungkem wes ke istrimu' ", 1 (0.9625)  0 (0.0369) ,1,"stunting, desa, cegah, bandung, giat, kabupaten, kota, camat, sehat, kab","['mikir', 'dilahirin', 'istri', 'siapa', 'anak', 'gamau', 'istri', 'gembrot', 'dihamilin', 'pikir', 'diet', 'gang', 'km', 'mau', 'ta', 'istri', 'body', 'goals', 'anak', 'kurang', 'gizi', 'istri', 'abis', 'ngelahirin', 'harus', 'rawat', 'bener', 'caci', 'ndang', 'sungkem', 'wes', 'istri']",-1
9/2/2021," '@sbyfess Anak jek sebulan disuruh diet? Stunting isok2 anakmu, pekok men' ", 1 (0.997) ,1,"gizi, kurang, makan, anak, buruk, banyak, sama, badan, orang, stunting","['anak', 'jek', 'bulan', 'suruh', 'diet', 'stunting', 'isok', 'anak', 'kok', 'men']",-1
9/2/2021," '@AREAJULID Diet diet pala lo gua kempesin sini, mau anak lo kurang gizi emang??? Ngotak dong sia goblog.' ", 1 (0.9977) ,1,"gizi, kurang, makan, anak, buruk, banyak, sama, badan, orang, stunting","['diet', 'diet', 'pala', 'kempesin', 'sini', 'mau', 'anak', 'kurang', 'gizi', 'ngotak', 'dong', 'sia', 'goblog']",-1
9/2/2021, '@AREAJULID orang menyusui disuruh jaga makan anak kau kurang gizi ya paok' , 1 (0.997) ,1,"gizi, kurang, makan, anak, buruk, banyak, sama, badan, orang, stunting","['orang', 'susu', 'suruh', 'jaga', 'makan', 'anak', 'kau', 'kurang', 'gizi', 'paok']",-1
9/2/2021," 'Iyasih. Ya mikir aja coba ntar kalo istrinya hamil terus cm makan nasi krupuk kecap tiap hari, ga ada gizinya. Apa ga jadi bego calon anaknya ntar? Trs ampe punya anak masih melarat gitu apa ga stunting anaknya? https://t.co/T4WuY57xQl' ", 1 (0.8496)  2 (0.1496) ,1,"stunting, anak, gizi, indonesia, cegah, sehat, balita, jadi, tumbuh, ibu","['iyasih', 'mikir', 'coba', 'ntar', 'istri', 'hamil', 'terus', 'cm', 'makan', 'nasi', 'krupuk', 'kecap', 'tiap', 'hari', 'gizi', 'jadi', 'bego', 'calon', 'anak', 'ntar', 'trs', 'punya', 'anak', 'melarat', 'stunting', 'anak']",-1
9/2/2021," 'Ya maaf, soalnya orangtua gue sebisa mungkin kasih nutrisi dan vitamin yg cukup selama ngerawat anak2nya, jadi kalau mau makan sama kerupuk dan kecap doang ya silahkan nikmatin sendiri. Kalau mau kurang gizi mah gk usah ajak2 orang lain https://t.co/jlyJCTQDVV' ", 1 (0.8718)  2 (0.09)  3 (0.0379) ,1,"stunting, angka, turun, program, tangan, perintah, cepat, target, tekan, tahun","['maaf', 'soal', 'oranua', 'bisa', 'mungkin', 'kasih', 'nutrisi', 'vitamin', 'cukup', 'lama', 'ngerawat', 'anak', 'jadi', 'mau', 'makan', 'sama', 'kerupuk', 'kecap', 'doang', 'silah', 'nikmatin', 'sendiri', 'mau', 'kurang', 'gizi', 'gk', 'usah', 'ajak', 'orang']",-1
9/2/2021," '@AREAJULID Baru lahiran mau nyuruh istrinya diet? Anaknya nanti kurang gizi, mau?' ", 1 (0.997) ,1,"gizi, kurang, makan, anak, buruk, banyak, sama, badan, orang, stunting","['baru', 'lahir', 'mau', 'nyuruh', 'istri', 'diet', 'anak', 'kurang', 'gizi', 'mau']",-1
4/30/2021, '@kompascom Yah tinggal tunggu waktu ekonomi nya bakal hancur...sesudah ekonomi hancur menyusul kelaparan...sesudah kelaparan hilang( hancur) satu generasi .....entar di saat mereka dewasa kurang Pinter dan kurang stamina karena kecil nya kurang gizi' , 1 (0.7545)  2 (0.2446) ,1,"stunting, anak, gizi, indonesia, cegah, sehat, balita, jadi, tumbuh, ibu","['tinggal', 'tunggu', 'waktu', 'ekonomi', 'bakal', 'hancur', 'ekonomi', 'hancur', 'susul', 'lapar', 'lapar', 'hilang', 'hancur', 'satu', 'generasi', 'entar', 'dewasa', 'kurang', 'pinter', 'kurang', 'stamina', 'kecil', 'kurang', 'gizi']",-1
9/2/2021," '@AREAJULID Lah emak2 yg baru melahirkan khususnya yg ASI gk boleh diet,tar anak lo kurang gizi tong ckckck' ", 1 (0.8108)  2 (0.1877) ,1,"stunting, anak, gizi, indonesia, cegah, sehat, balita, jadi, tumbuh, ibu","['emak', 'baru', 'lahir', 'khusus', 'asi', 'gk', 'diet', 'tar', 'anak', 'kurang', 'gizi', 'tong', 'ckckck']",-1
9/2/2021," 'pejabt indonesia itu dri nyalon ampe jd nye bisa nya cuman ngaku2 kita bangsa yg kaya rakyat susah kena gizi buruk kita bangsa yg besar kuat bangsa pejuang di ludahin cina di aku sahabat,kita bangsa yg berbudaya ketimuran santun, korupsi membudaya kek makan duit bpk moyang nye https://t.co/fHXVXKQXVm' ", 1 (0.5303)  2 (0.3966)  0 (0.0728) ,1,"stunting, desa, cegah, bandung, giat, kabupaten, kota, camat, sehat, kab","['pejabt', 'indonesia', 'dri', 'nyalon', 'nye', 'cuman', 'ngaku', 'bangsa', 'kaya', 'rakyat', 'susah', 'kena', 'gizi', 'buruk', 'bangsa', 'besar', 'kuat', 'bangsa', 'juang', 'ludahin', 'cina', 'sahabat', 'bangsa', 'budaya', 'timur', 'santun', 'korupsi', 'budaya', 'makan', 'duit', 'bpk', 'moyang', 'nye']",-1
9/2/2021," '@AREAJULID Lo harus terima ya. Krna emak² lahiran itu makan ga mikirin badan tp mikirin GIZI YG DITERIMA SI BAYI. karna kami ini menyusui, apa yg kami makan itu yg anak terima. Klo kami diet demi anda, anak anda kurang gizi gimana hah?' ", 1 (0.9986) ,1,"gizi, kurang, makan, anak, buruk, banyak, sama, badan, orang, stunting","['terima', 'krna', 'emak', 'lahir', 'makan', 'mikirin', 'badan', 'mikirin', 'gizi', 'terima', 'bayi', 'karna', 'susu', 'makan', 'anak', 'terima', 'diet', 'anak', 'kurang', 'gizi', 'gimana', 'hah']",-1
9/2/2021," '@AREAJULID Ye pas dia blm nikah mah yg ngerawat ortunya, treated like how she should be treated\nSama elu jdi ga kayak dulu lagi, berterimakasihlah wahai ODGJ, dia ngorbanin diri buat ngerawat elu sama anak lu bego\nIya orang emang perlu jaga badan, tapi kalo lagi menyusui, kurang gizi ntar' ", 1 (0.9991) ,1,"gizi, kurang, makan, anak, buruk, banyak, sama, badan, orang, stunting","['ye', 'blm', 'nikah', 'ngerawat', 'ortunya', 'treated', 'like', 'how', 'she', 'should', 'be', 'treatedsama', 'elu', 'jdi', 'dulu', 'wahai', 'odgj', 'ngorbanin', 'diri', 'buat', 'ngerawat', 'elu', 'sama', 'anak', 'begoiya', 'orang', 'perlu', 'jaga', 'badan', 'susu', 'kurang', 'gizi', 'ntar']",-1
9/2/2021," '@AREAJULID Anak masih sebulan di suruh diet, padahal masih menyusui masih butuh banyak nutrisi dr ibunya, kalau anak kurang gizi istri pula yg disalahkan. Bisa g sih, pria modelan gt nikah sm bambu tinggi langsing saja, drpd bs nya nyakitin wanita.' ", 1 (0.7547)  2 (0.2445) ,1,"stunting, anak, gizi, indonesia, cegah, sehat, balita, jadi, tumbuh, ibu","['anak', 'bulan', 'suruh', 'diet', 'susu', 'butuh', 'banyak', 'nutrisi', 'ibu', 'anak', 'kurang', 'gizi', 'istri', 'salah', 'pria', 'model', 'nikah', 'bambu', 'tinggi', 'langsing', 'drpd', 'bs', 'nyakitin', 'wanita']",-1
8/10/2021, '@FWBESS Stunting parah ya tingginya cuma 17cm?' , 1 (0.9926) ,1,"gizi, kurang, makan, anak, buruk, banyak, sama, badan, orang, stunting","['stunting', 'parah', 'tinggi', 'cm']",-1
9/2/2021, '@summercruell kalau jd istrinya w kasih makan nasi ama garem mampus biar kurang gizi' , 1 (0.9967) ,1,"gizi, kurang, makan, anak, buruk, banyak, sama, badan, orang, stunting","['istri', 'kasih', 'makan', 'nasi', 'ama', 'garem', 'mus', 'kurang', 'gizi']",-1
9/1/2021," '@geloraco yg jelas kurusin rakyat.. jdi semakin banyak rakyat yg kerempeng kelaparan &amp; kurang gizi, akibat hak nya di rampok maling2 berdasi..' ", 1 (0.9981) ,1,"gizi, kurang, makan, anak, buruk, banyak, sama, badan, orang, stunting","['jelas', 'kurusin', 'rakyat', 'jdi', 'makin', 'banyak', 'rakyat', 'kerempeng', 'lapar', 'kurang', 'gizi', 'akibat', 'hak', 'rok', 'maling', 'das']",-1
9/1/2021," '@txtdaripetfood Duh aku baca papernya pengen aku ajak debat nyu 😂 ya kali mencegah stunting pake pancake. Aku liat so-called-resep yg dia pake, lah kaga ada protein hewan sm lemak, jgn2 emg dia ga paham apa itu stunting 😂😂😂 jurnal kok malah nulis resep kyk di makalah 😂😂😂' ", 1 (0.8399)  3 (0.0902)  0 (0.0696) ,1,"stunting, desa, cegah, bandung, giat, kabupaten, kota, camat, sehat, kab","['duh', 'baca', 'papernya', 'ken', 'ajak', 'debat', 'nyu', 'kali', 'cegah', 'stunting', 'pake', 'pancake', 'liat', 'so', 'called', 'resep', 'pake', 'kaga', 'protein', 'hewan', 'lemak', 'emg', 'paham', 'stunting', 'jurnal', 'nulis', 'resep', 'kyk', 'makalah']",-1
9/1/2021, '@CaldutRabbit Iyaa :( smpe dikatain kurang gizi pdhl mah makan ya makan aku jg maunya naik tp syusah huft' , 1 (0.9975) ,1,"gizi, kurang, makan, anak, buruk, banyak, sama, badan, orang, stunting","['iyaa', 'smpe', 'dikatain', 'kurang', 'gizi', 'pdhl', 'makan', 'makan', 'mau', 'naik', 'syusah', 'huft']",-1
5/30/2021, 'Strategi...Agar semua Focus\n\nPadahal\n\nUtang Meroket ke 6.500 Trilyun\nPertumbuhan Ekonomi...Terseok Seok\nBansos ...Dikorupsi Menteri sendiri\nBenur di korupsi Menteri KKP\nRI negara Paling Korup No 3 Se  Asia\nPengangguran Tertinggi di Asia\nStunting\nBandara Kertajati Mangkrak\n\nTrauma https://t.co/D63v0XoBVl' , 3 (0.5258)  1 (0.2881)  2 (0.1856) ,3,"stunting, anak, gizi, indonesia, cegah, sehat, balita, jadi, tumbuh, ibu","['strategi', 'semua', 'roket', 'ekonomi', 'seok', 'seokbansos', 'korupsi', 'menteri', 'sendiribenur', 'korupsi', 'menteri', 'kkpri', 'negara', 'paling', 'korup', 'no', 'tinggi', 'kertajati', 'mangkraktrauma']",-1
9/1/2021," 'cantik, kurus, tinggi, langsingnya sama kek Yoona. tapi bedanya, Yoona dikagum2i yg di sini dibilang kurang gizi 😂 https://t.co/E4noF1LeWd' ", 1 (0.9977) ,1,"gizi, kurang, makan, anak, buruk, banyak, sama, badan, orang, stunting","['cantik', 'kurus', 'tinggi', 'langsing', 'sama', 'yoona', 'beda', 'yoona', 'kagum', 'sini', 'bilang', 'kurang', 'gizi']",-1
8/31/2021," 'banyak yg ngatain aku kurus, kurang gizi, gk dikasih makan kah trus aku jawab aja ini langsing tau iri ya km gk langsing trus aku dijutekin😞' ", 1 (0.998) ,1,"gizi, kurang, makan, anak, buruk, banyak, sama, badan, orang, stunting","['banyak', 'ngatain', 'kurus', 'kurang', 'gizi', 'gk', 'kasih', 'makan', 'jawab', 'langsing', 'iri', 'km', 'gk', 'langsing', 'dijutekin']",-1
8/28/2021," '- ada orang di sekitar lo yang stunting? THE THING IS, bukannya gue menutup mata emg di indonesia banyak yang kaya gitu. tapi, selagi lo bisa do your part to contribute to OUR OWN AND ONLY EARTH, ya kenapa ngga? (kalo org2 yg disebutin itu kan mereka HAVE NO CHOICE, kalo lo?)' ", 1 (0.8923)  3 (0.1069) ,1,"stunting, angka, turun, program, tangan, perintah, cepat, target, tekan, tahun","['orang', 'stunting', 'the', 'thing', 'is', 'tutup', 'mata', 'emg', 'indonesia', 'banyak', 'kaya', 'do', 'your', 'part', 'to', 'contribute', 'to', 'our', 'own', 'and', 'only', 'earth', 'ngga', 'org', 'disebutin', 'have', 'no', 'choice']",-1
8/31/2021," '@serukoseru @lilaccountz @self_________ emg apa salahnya sih buat childfree? kek dosa bgt gitu. \nbelajar agama jangan cuma baca kitab sama dateng pengajian doang atuh, turun ke masyarakat. kamu tau ngga angka balita yg kurang gizi di indonesia itu brp?' ", 1 (0.6665)  3 (0.2139)  2 (0.1192) ,1,"stunting, anak, gizi, indonesia, cegah, sehat, balita, jadi, tumbuh, ibu","['emg', 'salah', 'buat', 'childfree', 'dosa', 'ajar', 'agama', 'jangan', 'baca', 'kitab', 'sama', 'dateng', 'aji', 'doang', 'atuh', 'turun', 'masyarakat', 'ngga', 'angka', 'balita', 'kurang', 'gizi', 'indonesia', 'brp']",-1
8/31/2021," 'Suka heran sm yg komentar aneh2 ke ibu hamil. “Mukanya jd jerawatan ya”, “alah ngidam mah mitos, pengen dimanja aja itu”, “naik brp kilo? Gede bgt”, “kecil amat, mkn yg byk nanti janinnya kurang gizi loh”\nDan itu kebanyakan dr sesama perempuan 😅\nKyk.. pd kenapasi 😂' ", 1 (0.909)  2 (0.0903) ,1,"stunting, anak, gizi, indonesia, cegah, sehat, balita, jadi, tumbuh, ibu","['suka', 'heran', 'komentar', 'aneh', 'ibu', 'hamil', 'muka', 'jerawat', 'alah', 'ngidam', 'mitos', 'ken', 'manja', 'naik', 'brp', 'kilo', 'gede', 'kecil', 'mkn', 'byk', 'janin', 'kurang', 'gizi', 'banyak', 'sama', 'perempuan', 'kyk', 'napas']",-1
